Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Becker,Commonwealth Coast,1-9,0.100,237,-3.42,239,-52.70,248,-4.24,216,-21.32,2.27,194,-29.10
Lawrence,Midwest,2-8,0.200,238,-3.43,237,-51.23,243,-2.26,221,-21.83,2.46,225,-36.47
Greenville,Upper Midwest,4-6,0.400,239,-3.62,238,-52.13,231,2.68,239,-27.67,2.48,242,-48.79
Greensboro,USA South,1-9,0.100,240,-3.68,242,-55.85,238,-0.13,242,-28.58,2.28,182,-27.85
Alfred St,East Coast,1-9,0.100,241,-3.93,241,-55.68,241,-1.47,238,-27.08,2.40,226,-37.53
Beloit,Midwest,1-9,0.100,242,-4.01,240,-55.25,229,3.48,245,-31.59,2.36,236,-41.31
Anna Maria,East Coast,1-9,0.100,243,-4.12,245,-58.10,237,0.13,243,-31.08,2.42,227,-37.65
Martin Luther,Upper Midwest,5-5,0.500,244,-4.19,248,-62.76,244,-2.53,247,-33.09,2.56,247,-52.26
Earlham,Heartland CAC,0-10,0.000,245,-4.20,244,-58.02,232,2.68,248,-33.56,2.34,205,-30.82
Finlandia,NCAA III Ind,1-3,0.250,246,-4.24,243,-57.43,245,-2.55,240,-27.74,2.48,250,-55.05
Iowa Wesleyan,Upper Midwest,2-8,0.200,247,-4.40,246,-59.96,242,-1.49,244,-31.33,2.44,246,-50.89
MN Morris,Upper Midwest,1-9,0.100,248,-4.71,247,-61.12,250,-7.79,236,-26.19,2.41,248,-52.49
Grinnell,Midwest,1-9,0.100,249,-5.01,250,-69.22,249,-7.70,250,-34.37,2.42,233,-39.95
Crown MN,Upper Midwest,0-10,0.000,250,-5.11,249,-64.85,246,-4.08,249,-33.63,2.25,244,-49.40
