Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
ME Maritime,NE W&M,0-10,0.000,239,0.27,236,-55.88,224,0.13,236,-27.92,2.26,193,-33.96
Anna Maria,East Coast,2-8,0.200,240,0.26,239,-60.00,238,-3.31,238,-28.60,2.29,234,-47.34
Crown MN,Upper Midwest,3-7,0.300,241,0.24,241,-61.19,241,-4.37,239,-28.73,2.25,247,-52.31
Gallaudet,East Coast,2-6,0.250,242,0.12,242,-61.38,235,-1.37,244,-31.92,2.38,248,-53.08
Lawrence,Midwest,1-8,0.111,243,0.05,243,-61.72,245,-7.40,231,-26.24,2.25,235,-47.36
MN Morris,Upper Midwest,1-9,0.100,244,-0.00,244,-61.84,240,-4.17,241,-29.59,2.33,238,-48.00
Beloit,Midwest,1-9,0.100,245,-0.24,245,-69.74,246,-9.04,245,-32.61,2.34,233,-46.12
Finlandia,Michigan IAA,0-10,0.000,246,-0.44,246,-70.54,244,-6.82,248,-35.63,2.33,205,-35.99
Iowa Wesleyan,Upper Midwest,0-10,0.000,247,-0.55,247,-70.61,248,-11.74,243,-30.78,2.38,239,-48.03
Grinnell,Midwest,0-3,0.000,248,-0.63,248,-71.91,247,-9.90,247,-33.92,2.33,243,-49.41
Lewis-Clark ID,Northwest,0-6,0.000,249,-1.52,249,-85.02,249,-18.23,249,-38.70,2.28,249,-63.80
