Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Lawrence,Midwest,2-8,0.200,240,0.80,241,-55.04,242,-2.00,232,-24.60,2.35,228,-39.40
MN Morris,Upper Midwest,3-7,0.300,241,0.78,242,-57.82,247,-4.14,236,-25.24,2.39,241,-44.00
U New England,Commonwealth Coast,2-7,0.222,242,0.72,240,-54.93,219,5.64,248,-32.13,2.35,233,-41.26
Anna Maria,East Coast,1-9,0.100,243,0.41,246,-60.50,245,-3.67,243,-28.39,2.38,231,-40.57
Alfred St,East Coast,1-9,0.100,244,0.40,245,-60.00,244,-3.07,244,-28.49,2.40,237,-42.88
Iowa Wesleyan,Upper Midwest,1-9,0.100,245,0.39,243,-58.28,246,-4.10,239,-25.74,2.33,248,-46.95
Alvernia,Mid Atlantic,1-9,0.100,246,0.38,247,-60.84,240,-1.06,246,-31.34,2.31,225,-38.04
Beloit,Midwest,1-9,0.100,247,0.34,244,-59.07,231,1.29,247,-31.92,2.38,242,-44.80
Grinnell,Midwest,2-8,0.200,248,0.31,249,-64.00,249,-4.90,245,-30.66,2.40,247,-46.59
Crown MN,Upper Midwest,0-10,0.000,249,-0.04,248,-63.17,243,-2.28,249,-32.44,2.35,246,-46.42
Finlandia,Michigan IAA,0-10,0.000,250,-0.19,250,-70.64,251,-8.33,250,-33.87,2.37,182,-28.34
Earlham,Heartland CAC,0-10,0.000,251,-0.52,251,-74.06,250,-5.81,251,-39.81,2.43,239,-43.52
