Team,,Record,,Rat,,Pwr,,Off,,Def,,HFA,SoS,
Mt Ida,East Coast,2-8,0.200,238,-3.04,239,-51.62,245,-1.65,231,-22.24,2.70,239,-43.06
Iowa Wesleyan,Upper Midwest,1-9,0.100,239,-3.09,238,-50.69,242,-0.15,233,-22.80,2.53,234,-40.61
Grinnell,Midwest,2-8,0.200,240,-3.11,240,-54.26,236,0.83,241,-27.36,2.50,220,-35.80
Concordia IL,Northern Athletic,2-8,0.200,241,-3.14,242,-55.17,243,-0.34,240,-27.10,2.47,228,-38.46
Alfred St,NCAA III Ind,1-9,0.100,242,-3.28,241,-54.77,235,1.41,244,-28.45,2.54,191,-29.50
Earlham,Heartland CAC,0-10,0.000,243,-3.45,244,-56.04,218,5.34,247,-33.65,2.52,180,-27.15
Lawrence,Midwest,1-9,0.100,244,-3.55,243,-55.67,239,0.28,243,-28.22,2.47,238,-42.25
Martin Luther,Upper Midwest,2-8,0.200,245,-3.69,245,-60.39,237,0.65,246,-33.31,2.60,244,-44.64
Anna Maria,East Coast,1-9,0.100,246,-3.92,247,-62.48,246,-4.36,245,-30.38,2.61,243,-44.30
Gallaudet,East Coast,0-9,0.000,247,-4.15,246,-61.72,247,-6.61,242,-27.37,2.55,235,-41.41
Maranatha Bap,NCAA III Ind,1-8,0.111,248,-4.73,248,-71.64,248,-6.76,248,-37.15,2.58,248,-48.46
